Filial;Pagador;Remetente;Origem;UF Origem;Destinatario;Destino;UF Destino;Modal do Frete;Data frete;Documento;Série;Classificação;Volumes;Peso Taxado;Valor NF;Valor Frete;Frete Compra;Frete compra rodoviário;Frete compra aéreo;Manifesto;Manifesto entregas;Manifesto coletas;Manifesto coletas reversa;Manifesto transferências;Manifesto despachos;Manifesto retiradas;Agentes;Agente coleta;Agente entrega;Comissões;Imposto com Difal;Despesa Operacional;Imposto;Imposto com Complementares;Outros Impostos;Seguro;Total Despesas;Margem;% Margem;Tipo de frete;Documento Origem
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];GESTAMP SJP [GPA];São José dos Pinhais;PR;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;07/02/2026 17:47;7185/48433;"=""2""";;"=""40""";12000,000;141.016,34;4.628,00;0,00;0,00;0,00;4.249,99;4.249,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;555,36;0,00;555,36;740,48;185,12;0,00;4.990,47;-362,47;-7,83;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];BENTELER;Campinas;SP;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;07/02/2026 19:11;68693/48434;"=""1""";;"=""80""";21478,030;400.023,90;3.626,00;0,00;0,00;0,00;2.768,96;2.768,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;435,12;0,00;435,12;580,16;145,04;0,00;3.349,12;276,88;7,64;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];REZENDE;Indaiatuba;SP;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;07/02/2026 19:41;68694/48435;"=""1""";;"=""50""";500,000;20.407,40;1.961,00;0,00;0,00;0,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;235,32;0,00;235,32;313,76;78,44;0,00;1.313,76;647,24;33,01;Normal;
ENTREGAMAX TAUBATE ;GESTAMP STA ISABEL [GSN];REZENDE;Indaiatuba;SP;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;Rodoviário;07/02/2026 22:21;68697/48436;"=""1""";;"=""1""";1000,000;5.452,47;1.280,00;0,00;0,00;0,00;984,40;984,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;153,60;0,00;153,60;204,80;51,20;0,00;1.189,20;90,80;7,09;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;GESTAMP SOROCABA;Sorocaba;SP;Rodoviário;07/02/2026 22:32;68695/48437;"=""1""";;"=""37""";9633,470;90.069,33;2.050,00;0,00;0,00;0,00;1.557,56;1.557,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;246,00;0,00;246,00;328,00;82,00;0,00;1.885,56;164,44;8,02;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;GESTAMP SOROCABA;Sorocaba;SP;Rodoviário;07/02/2026 22:44;68696/48438;"=""1""";;"=""34""";10817,935;168.369,97;3.500,00;0,00;0,00;0,00;1.612,61;1.612,61;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;420,00;0,00;420,00;560,00;140,00;0,00;2.172,61;1.327,39;37,93;Reentrega;68687/48427
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];GESTAMP STA ISABEL [GSN];Santa Isabel;SP;GESTAMP SJP [GPA];São José dos Pinhais;PR;Rodoviário;09/02/2026 00:05;68698/48439;"=""1""";;"=""40""";19619,378;268.576,16;6.800,00;0,00;0,00;0,00;3.000,00;3.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;816,00;0,00;816,00;1.088,00;272,00;0,00;4.088,00;2.712,00;39,88;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];SIONTI INDUSTRIA METALURGICA LIMITADA;Diadema;SP;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;09/02/2026 04:56;68718/48440;"=""1""";;"=""74""";652,000;23.154,40;1.372,00;0,00;0,00;0,00;864,99;864,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;164,64;0,00;164,64;219,52;54,88;0,00;1.084,51;287,49;20,95;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;CROMA REVESTIMENTOS TECNICOS LTDA;Guarulhos;SP;GESTAMP SOROCABA;Sorocaba;SP;Rodoviário;09/02/2026 09:20;68699/48441;"=""1""";;"=""2""";440,090;14.955,08;960,00;0,00;0,00;0,00;817,97;817,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;115,20;0,00;115,20;153,60;38,40;0,00;971,57;-11,57;-1,21;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;ARCELORMITTAL GONVARRI BRASIL PRODUTOS SIDERURGICOS S/A;Araucária;PR;GESTAMP SOROCABA;Sorocaba;SP;Rodoviário;09/02/2026 09:48;7186/48442;"=""2""";;"=""15""";21004,000;168.061,73;1.600,00;0,00;0,00;0,00;875,00;875,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;192,00;0,00;192,00;256,00;64,00;0,00;1.131,00;469,00;29,31;Reentrega;7140/48054
ENTREGAMAX TAUBATE ;GESTAMP STA ISABEL [GSN];GESTAMP STA ISABEL [GSN];Santa Isabel;SP;GESTAMP SOROCABA;Sorocaba;SP;Rodoviário;09/02/2026 09:57;68712/48444;"=""1""";;"=""420""";100,000;14.280,00;2.104,00;0,00;0,00;0,00;1.636,03;1.636,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;252,48;0,00;252,48;336,64;84,16;0,00;1.972,67;131,33;6,24;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];EMAX LOGISTICA;Taubaté;SP;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;09/02/2026 11:08;2901/48445;;;"=""32""";32,000;121.920,00;698,25;0,00;0,00;0,00;400,00;400,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36,75;0,00;36,75;64,68;27,93;0,00;464,68;233,57;33,45;Normal;
ENTREGAMAX TAUBATE ;GESTAMP STA ISABEL [GSN];REZENDE;Taubaté;SP;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;Rodoviário;09/02/2026 11:21;68703/48446;"=""1""";;"=""5""";500,000;13.880,10;728,00;0,00;0,00;0,00;447,88;447,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;87,36;0,00;87,36;116,48;29,12;0,00;564,36;163,64;22,48;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO S.A [CLSA];ICONIC LUBRIFICANTES S.A;Duque de Caxias;RJ;CAMPO LIMPO S.A [CLSA];Taubaté;SP;Rodoviário;09/02/2026 11:46;7187/48447;"=""2""";;"=""72""";3240,000;2.143,44;3.128,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;375,42;0,00;375,42;500,56;125,14;0,00;500,56;2.627,97;84,00;Normal;
ENTREGAMAX TAUBATE ;ADLER PELZER PERNAMBUCO INDUSTRIA E COMERCIO DE PRODUTOS PLASTICOS LTDA.;ADLER PELZER PERNAMBUCO INDUSTRIA E COMERCIO DE PRODUTOS PLASTICOS LTDA.;Goiana;PE;NEWTECH ASSESSORIA, CONSULTORIA E PRESTACAO DE SERVICOS S/S LTDA;São Carlos;SP;Rodoviário;09/02/2026 11:47;7188/48448;"=""2""";;"=""15""";15000,000;10.567,98;12.900,00;0,00;0,00;0,00;1.935,01;1.935,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.548,00;0,00;1.548,00;2.064,00;516,00;0,00;3.999,01;8.900,99;69,00;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];GESTAMP TBT P1 [MBB];Taubaté;SP;ENTREGAMAX TAUBATE ;Taubaté;SP;Rodoviário;09/02/2026 11:48;0/48449;;;"=""1""";1,000;1,00;251,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,25;0,00;13,25;23,32;10,07;0,00;23,32;228,43;90,74;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;GESTAMP SOROCABA;Sorocaba;SP;CROMA REVESTIMENTOS TECNICOS LTDA;Guarulhos;SP;Rodoviário;09/02/2026 12:12;68704/48450;"=""1""";;"=""104""";5264,352;55.771,26;1.620,00;0,00;0,00;0,00;1.103,92;1.103,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;194,40;0,00;194,40;259,20;64,80;0,00;1.363,12;256,88;15,86;Normal;
ENTREGAMAX GRAVATAI;GESTAMP GRAVATAI [GRA];GESTAMP GRAVATAI [GRA];Gravataí;RS;GESTAMP SJP [GPA];São José dos Pinhais;PR;Rodoviário;09/02/2026 13:13;1832/3780;"=""1""";;"=""3""";3124,000;49.598,08;4.000,00;0,00;0,00;0,00;3.073,00;3.073,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;480,00;0,00;480,00;640,00;160,00;0,00;3.713,00;287,00;7,18;Normal;
ENTREGAMAX TAUBATE ;GESTAMP STA ISABEL [GSN];REZENDE;Indaiatuba;SP;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;Rodoviário;09/02/2026 15:28;68705/48452;"=""1""";;"=""10""";200,000;11.385,89;1.280,00;0,00;0,00;0,00;808,60;808,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;153,60;0,00;153,60;204,80;51,20;0,00;1.013,40;266,60;20,83;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];GESTAMP SJP [GPA];São José dos Pinhais;PR;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;Rodoviário;09/02/2026 15:53;7189/48453;"=""2""";;"=""3""";6347,000;170.900,64;6.800,00;0,00;0,00;0,00;3.306,90;3.306,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;816,00;0,00;816,00;1.088,00;272,00;0,00;4.394,90;2.405,10;35,37;Normal;
ENTREGAMAX GRAVATAI;GESTAMP GRAVATAI [GRA];GESTAMP SJP [GPA];São José dos Pinhais;PR;GESTAMP GRAVATAI [GRA];Gravataí;RS;Rodoviário;09/02/2026 15:55;2358/3781;"=""2""";;"=""2""";2,000;368.597,49;4.000,00;0,00;0,00;0,00;0,01;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;480,00;0,00;480,00;640,00;160,00;0,00;640,01;3.359,99;84,00;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO RIB PRETO [CLRP];CAMPO LIMPO RIB PRETO [CLRP];Ribeirão Preto;SP;OURO FINO QUIMICA S.A.;Uberaba;MG;Rodoviário;09/02/2026 15:58;68706/48454;"=""1""";;"=""368""";4048,000;84.855,18;3.258,98;0,00;0,00;0,00;1.993,98;1.993,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;391,08;0,00;391,08;521,44;130,36;0,00;2.515,42;743,56;22,82;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];CABOS LAPP BRASIL LTDA;Osasco;SP;GESTAMP SJP [GPA];São José dos Pinhais;PR;Rodoviário;09/02/2026 16:02;68709/48456;"=""1""";;"=""1""";1,000;4.221,00;2.030,00;0,00;0,00;0,00;470,00;470,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;243,60;0,00;243,60;324,80;81,20;0,00;794,80;1.235,20;60,85;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO RIB PRETO [CLRP];CAMPO LIMPO RIB PRETO [CLRP];Ribeirão Preto;SP;OURO FINO QUIMICA S.A.;Uberaba;MG;Rodoviário;09/02/2026 16:03;68707/48455;"=""1""";;"=""368""";4048,000;84.855,18;3.258,98;0,00;0,00;0,00;1.993,98;1.993,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;391,08;0,00;391,08;521,44;130,36;0,00;2.515,42;743,56;22,82;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO RIB PRETO [CLRP];CAMPO LIMPO RIB PRETO [CLRP];Ribeirão Preto;SP;SYNGENTA PROTECAO DE CULTIVOS LTDA;Paulínia;SP;Rodoviário;09/02/2026 16:07;68708/48457;"=""1""";;"=""360""";3960,000;80.126,28;4.275,59;0,00;0,00;0,00;2.414,98;2.414,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;513,07;0,00;513,07;684,09;171,02;0,00;3.099,07;1.176,52;27,52;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];GESTAMP TBT P1 [MBB];Taubaté;SP;FHS;Diadema;SP;Rodoviário;09/02/2026 16:41;68710/48458;"=""1""";;"=""10""";100,000;484.754,64;3.038,00;0,00;0,00;0,00;1.800,00;1.800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;364,56;0,00;364,56;486,08;121,52;0,00;2.286,08;751,92;24,75;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO RESINAS [CLRES];CAMPO LIMPO RESINAS [CLRES];Taubaté;SP;RAIZES INDUSTRIA E COMERCIO DE EMBALAGENS E SERVICOS LTDA;Duque de Caxias;RJ;Rodoviário;09/02/2026 17:17;68727/48459;"=""1""";;"=""1""";900,000;7.192,39;3.584,65;0,00;0,00;0,00;1.700,00;1.700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;430,16;0,00;430,16;573,55;143,39;0,00;2.273,55;1.311,10;36,58;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];GESTAMP SJP [GPA];São José dos Pinhais;PR;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;09/02/2026 17:51;7190/48460;"=""2""";;"=""0""";440,000;9.035,80;8.800,00;0,00;0,00;0,00;4.914,48;4.914,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.056,00;0,00;1.056,00;1.408,00;352,00;0,00;6.322,48;2.477,52;28,15;Normal;
ENTREGAMAX TAUBATE ;GESTAMP STA ISABEL [GSN];GESTAMP STA ISABEL [GSN];Santa Isabel;SP;REZENDE;Indaiatuba;SP;Rodoviário;09/02/2026 18:23;68711/48461;"=""1""";;"=""16""";2080,000;24.000,00;2.156,00;0,00;0,00;0,00;1.721,60;1.721,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;258,72;0,00;258,72;344,96;86,24;0,00;2.066,56;89,44;4,15;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];GESTAMP SJP [GPA];São José dos Pinhais;PR;TECNOPACKAGING IMPORTACAO E EXPORTACAO LTDA;São Paulo;SP;Rodoviário;09/02/2026 18:29;7191/48467;"=""2""";;"=""1""";1,000;50.000,00;800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;96,00;0,00;96,00;128,00;32,00;0,00;128,00;672,00;84,00;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];GESTAMP TBT P1 [MBB];Taubaté;SP;CROMA REVESTIMENTOS TECNICOS LTDA;Guarulhos;SP;Rodoviário;09/02/2026 18:57;68714/48463;"=""1""";;"=""60""";5805,600;197.360,91;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;100,00;Normal;
ENTREGAMAX TAUBATE ;LATASA PINDA1 /0002-18;LATASA ITAQUA2 /0001-30;Itaquaquecetuba;SP;ABM TRADING IMPORTACAO E EXPORTACAO LTDA;Pindamonhangaba;SP;Rodoviário;09/02/2026 18:57;68715/48464;"=""1""";;"=""40""";24690,000;305.736,11;2.550,00;0,00;0,00;0,00;1.300,00;1.300,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;306,00;204,00;306,00;408,00;102,00;0,00;1.912,00;638,00;25,02;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;GESTAMP SOROCABA;Sorocaba;SP;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;09/02/2026 18:58;68713/48462;"=""1""";;"=""3""";6000,000;10.075,74;3.190,00;0,00;0,00;0,00;1.978,71;1.978,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;382,80;0,00;382,80;510,40;127,60;0,00;2.489,11;700,89;21,97;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];IGUS DO BRASIL LTDA;Jundiaí;SP;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;09/02/2026 19:03;68716/48465;"=""1""";;"=""2""";108,100;39.439,68;841,00;0,00;0,00;0,00;588,58;588,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,92;0,00;100,92;134,56;33,64;0,00;723,14;117,86;14,01;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO S.A [CLSA];CAMPO LIMPO S.A [CLSA];Taubaté;SP;CTVA PROTECAO DE CULTIVOS LTDA.;Franco da Rocha;SP;Rodoviário;09/02/2026 19:20;68717/48466;"=""1""";;"=""22""";2904,000;67.045,83;3.196,09;0,00;0,00;0,00;1.651,96;1.651,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;383,53;0,00;383,53;511,37;127,84;0,00;2.163,33;1.032,76;32,31;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];SIKA S A;Osasco;SP;GESTAMP SJP [GPA];São José dos Pinhais;PR;Rodoviário;09/02/2026 19:27;68720/48469;"=""1""";;"=""1""";1,000;68.287,68;3.400,00;0,00;0,00;0,00;2.300,00;2.300,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;408,00;0,00;408,00;544,00;136,00;0,00;2.844,00;556,00;16,35;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO S.A [CLSA];CAMPO LIMPO S.A [CLSA];Taubaté;SP;SYNGENTA PROTECAO DE CULTIVOS LTDA;Paulínia;SP;Rodoviário;09/02/2026 19:28;68719/48468;"=""1""";;"=""360""";3960,000;80.126,28;4.207,27;0,00;0,00;0,00;2.181,96;2.181,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;504,87;0,00;504,87;673,16;168,29;0,00;2.855,12;1.352,15;32,14;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];REZENDE;Indaiatuba;SP;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;09/02/2026 19:30;68721/48470;"=""1""";;"=""10""";100,000;330.138,56;7.900,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;948,00;0,00;948,00;1.264,00;316,00;0,00;1.264,00;6.636,00;84,00;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO S.A [CLSA];CAMPO LIMPO S.A [CLSA];Taubaté;SP;ICONIC LUBRIFICANTES S.A;Duque de Caxias;RJ;Rodoviário;09/02/2026 19:33;68722/48471;"=""1""";;"=""48""";2428,800;45.066,82;3.114,55;0,00;0,00;0,00;2.863,28;2.863,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;373,75;0,00;373,75;498,33;124,58;0,00;3.361,61;-247,06;-7,93;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO RESINAS [CLRES];CAMPO LIMPO RESINAS [CLRES];Taubaté;SP;FOX SOLUTIONS INDUSTRIA E COMERCIO DE PLASTICOS LTDA;Várzea Paulista;SP;Rodoviário;09/02/2026 19:44;68723/48472;"=""1""";;"=""40""";26112,000;107.380,00;4.341,57;0,00;0,00;0,00;2.415,00;2.415,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;520,99;0,00;520,99;694,65;173,66;0,00;3.109,65;1.231,92;28,37;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO TAMPAS [CLTMP];CAMPO LIMPO TAMPAS [CLTMP];Taubaté;SP;SYNGENTA PROTECAO DE CULTIVOS LTDA;Limeira;SP;Rodoviário;09/02/2026 19:46;68731/48473;"=""1""";;"=""30""";6468,000;222.456,46;4.906,70;0,00;0,00;0,00;2.316,36;2.316,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;588,80;0,00;588,80;785,07;196,27;0,00;3.101,43;1.805,27;36,79;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO S.A [CLSA];CAMPO LIMPO S.A [CLSA];Taubaté;SP;CTVA PROTECAO DE CULTIVOS LTDA;Paulínia;SP;Rodoviário;09/02/2026 19:49;68732/48474;"=""1""";;"=""22""";2904,000;68.552,48;4.039,90;0,00;0,00;0,00;2.181,96;2.181,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;484,79;0,00;484,79;646,39;161,60;0,00;2.828,35;1.211,55;29,99;Normal;
ENTREGAMAX TAUBATE ;LATASA PINDA1 /0002-18;LATASA PINDA1 /0002-18;Pindamonhangaba;SP;LATASA ITAQUA1 /0001-04;Itaquaquecetuba;SP;Rodoviário;09/02/2026 20:03;68726/48475;"=""1""";;"=""24""";24190,000;501.093,67;3.041,00;0,00;0,00;0,00;1.563,00;1.563,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;364,92;243,28;364,92;486,56;121,64;0,00;2.292,84;748,16;24,60;Normal;
ENTREGAMAX TAUBATE ;LATASA PINDA1 /0002-18;LATASA PINDA1 /0002-18;Pindamonhangaba;SP;LATASA ITAQUA1 /0001-04;Itaquaquecetuba;SP;Rodoviário;09/02/2026 20:17;68728/48476;"=""1""";;"=""24""";24450,000;506.479,55;3.041,00;0,00;0,00;0,00;1.563,00;1.563,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;364,92;243,28;364,92;486,56;121,64;0,00;2.292,84;748,16;24,60;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO RIB PRETO [CLRP];CAMPO LIMPO S.A [CLSA];Taubaté;SP;CAMPO LIMPO RIB PRETO [CLRP];Ribeirão Preto;SP;Rodoviário;09/02/2026 20:37;68729/48477;"=""1""";;"=""29""";26160,000;98.424,00;4.917,85;0,00;0,00;0,00;4.836,86;4.836,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;590,14;0,00;590,14;786,85;196,71;0,00;5.623,71;-705,86;-14,35;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO S.A [CLSA];CAMPO LIMPO S.A [CLSA];Taubaté;SP;ICONIC LUBRIFICANTES S.A;Duque de Caxias;RJ;Rodoviário;09/02/2026 20:43;68730/48478;"=""1""";;"=""48""";2428,800;45.066,82;5.323,86;0,00;0,00;0,00;3.063,28;3.063,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;638,86;0,00;638,86;851,81;212,95;0,00;3.915,09;1.408,77;26,46;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];GESTAMP GRAVATAI [GRA];Gravataí;RS;GESTAMP SJP [GPA];São José dos Pinhais;PR;Rodoviário;09/02/2026 21:17;7192/48479;"=""2""";;"=""3""";3,000;182.157,34;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;100,00;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];GESTAMP SJP [GPA];São José dos Pinhais;PR;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;Rodoviário;09/02/2026 21:39;7193/48480;"=""2""";;"=""40""";20261,350;218.285,77;6.800,00;0,00;0,00;0,00;3.306,90;3.306,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;816,00;0,00;816,00;1.088,00;272,00;0,00;4.394,90;2.405,10;35,37;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];GESTAMP SJP [GPA];São José dos Pinhais;PR;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;09/02/2026 22:26;7194/48481;"=""2""";;"=""42""";11648,000;163.214,50;4.628,00;0,00;0,00;0,00;4.249,99;4.249,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;555,36;0,00;555,36;740,48;185,12;0,00;4.990,47;-362,47;-7,83;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;GESTAMP SOROCABA;Sorocaba;SP;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;Rodoviário;09/02/2026 22:56;68733/48482;"=""1""";;"=""1""";2000,000;52,00;3.500,00;0,00;0,00;0,00;1.350,00;1.350,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;420,00;0,00;420,00;560,00;140,00;0,00;1.910,00;1.590,00;45,43;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];GESTAMP STA ISABEL [GSN];Santa Isabel;SP;GESTAMP SJP [GPA];São José dos Pinhais;PR;Rodoviário;09/02/2026 22:57;68734/48483;"=""1""";;"=""6""";6,000;358.341,13;6.800,00;0,00;0,00;0,00;3.000,00;3.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;816,00;0,00;816,00;1.088,00;272,00;0,00;4.088,00;2.712,00;39,88;Normal;
ENTREGAMAX GRAVATAI;GESTAMP GRAVATAI [GRA];GESTAMP TBT P1 [MBB];Taubaté;SP;GESTAMP GRAVATAI [GRA];Gravataí;RS;Rodoviário;09/02/2026 23:06;2359/3782;"=""2""";;"=""3""";3,000;263.685,83;7.200,00;0,00;0,00;0,00;5.005,50;5.005,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;864,00;0,00;864,00;1.152,00;288,00;0,00;6.157,50;1.042,50;14,48;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];CROMA REVESTIMENTOS TECNICOS LTDA;Guarulhos;SP;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;09/02/2026 23:17;68735/48484;"=""1""";;"=""60""";3632,000;160.214,13;1.836,00;0,00;0,00;0,00;1.312,48;1.312,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;220,32;0,00;220,32;293,76;73,44;0,00;1.606,24;229,76;12,51;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];GESTAMP TBT P1 [MBB];Taubaté;SP;OERLIKON BALZERS COATING.;Jundiaí;SP;Rodoviário;09/02/2026 23:41;68736/48485;"=""1""";;"=""10""";100,000;7.456,92;841,00;0,00;0,00;0,00;588,58;588,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,92;0,00;100,92;134,56;33,64;0,00;723,14;117,86;14,01;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];GESTAMP TBT P1 [MBB];Taubaté;SP;GESTAMP SJP [GPA];São José dos Pinhais;PR;Rodoviário;09/02/2026 23:54;68737/48486;"=""1""";;"=""44""";3400,000;31.590,64;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;100,00;Normal;
